LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
48800,47476,105332,HomeImp,Self,9,0,0,194.1389185,3,36,40.65343467
18600,43438,69441,DebtCon,Office,1,0,0,229.2744494,0,11,35.80007142
6800,76074,88178,HomeImp,Other,22,0,0,341.4650556,0,46,27.52324614
14800,86861,93341,HomeImp,Office,,0,0,162.0239464,0,26,42.89716211
9000,81248,92503,DebtCon,Other,0,0,0,121.1996495,2,10,37.39023989
12000,76674,97936,DebtCon,Mgr,5,0,0,147.9142027,2,27,41.22576316
17300,65077,91991,DebtCon,Other,0,2,3,114.0234424,2,26,35.90776048
64900,69786,148769,HomeImp,Office,10,0,0,129.0844789,0,11,43.51994271
10200,34522,43076,HomeImp,Other,9,0,0,92.90754834,0,3,36.84535669
8900,,42309,HomeImp,Other,,,1,56.93709635,0,10,37.35952991
24600,83099,113245,DebtCon,ProfExe,9,0,1,122.7492164,0,19,28.12573109
27600,112753,155166,DebtCon,ProfExe,6,0,0,124.9909552,3,26,32.08868135
14800,88898,107208,DebtCon,Office,30,,0,329.7602146,1,50,36.74501301
6000,,53190,HomeImp,,0,0,0,,0,0,15.174415
16800,56979,90008,HomeImp,ProfExe,10,0,2,178.9299564,1,12,27.8164203
9400,26700,40150,HomeImp,Other,9,0,0,80.16666667,0,4,
31200,234304,290923,DebtCon,ProfExe,14,0,1,260.9197759,2,26,27.05723429
9600,,56900,,,,,,,,,14.43523879
9300,59617,67709,HomeImp,Other,4,0,1,243.8307278,1,16,35.96828075
22000,188982,231933,DebtCon,ProfExe,2,0,0,294.9601692,0,26,36.43459137
14200,102789,123691,DebtCon,,3,0,0,127.0600081,1,26,31.33876448
7500,49100,85650,HomeImp,Other,18,0,0,178.3346667,0,29,
2500,7229,44516,HomeImp,Self,,0,0,208,0,12,
27600,64818,91915,DebtCon,Other,16,0,0,99.60460781,0,17,32.46114433
8700,77377,97070,DebtCon,Mgr,3,0,0,68.85487717,2,24,38.21772578
8600,,47791,,,,,,,,,14.39253608
24100,57555,90732,DebtCon,Other,8,0,0,236.9619925,1,19,37.93487786
18600,119741,212530,DebtCon,Other,4,1,0,202.2885776,0,17,27.07376116
21900,53458,77455,DebtCon,ProfExe,10,0,0,192.8877492,1,42,40.95631078
27300,149950,177309,DebtCon,ProfExe,6,0,0,328.1681227,0,35,39.15955376
14700,35164,68061,DebtCon,ProfExe,5,0,0,245.6705776,1,16,23.11228982
25300,,33975,HomeImp,Other,23,0,0,79.16325954,2,14,27.17922554
17500,51102,69532,DebtCon,Other,5,0,0,108.3160802,2,49,31.49594572
11800,44944,57132,DebtCon,Other,,0,0,74.15604508,0,14,42.81224294
21600,105759,139002,DebtCon,Office,11,0,2,213.0345218,0,24,40.9030584
15000,5627,64962,DebtCon,Sales,0,0,0,341.5020847,0,6,39.9967104
13000,59000,83187,HomeImp,Other,,0,0,292.1,0,20,
26300,58369,88124,DebtCon,Other,7,0,0,234.2215473,1,20,37.15829482
36800,35077,53120,DebtCon,Other,,0,0,,6,0,34.98501256
16000,42000,63400,HomeImp,Office,3.5,0,0,123.8,0,18,
31200,14906,64767,DebtCon,Other,0,0,0,80.35557059,0,5,35.03907537
24900,17139,33269,DebtCon,Other,16,3,0,124.1968265,1,18,26.27583242
37000,34085,70596,DebtCon,ProfExe,3,0,0,195.3633838,2,18,25.59242395
26100,50605,77841,DebtCon,Other,21,,0,286.4482043,1,31,41.17380505
16400,47428,76483,DebtCon,ProfExe,4,0,0,232.3155447,3,31,33.10683578
16000,63005,90908,HomeImp,Other,,0,0,295.1152504,0,20,29.01487651
27600,150120,191972,HomeImp,Self,3,0,0,178.0384911,1,16,41.80742805
12200,67474,88473,DebtCon,Other,2,0,0,234.7759967,3,26,29.09729879
10800,32870,61572,DebtCon,Mgr,,,,,,,38.49024696
18300,55584,95236,,ProfExe,10,0,0,,1,15,24.59063319
7000,64255,68389,HomeImp,Other,4,0,0,80.15243091,2,19,40.56186054
14200,83231,99400,HomeImp,ProfExe,6,0,0,130.1675148,1,26,27.17296471
32200,118793,171024,DebtCon,ProfExe,16,0,0,119.6034777,1,16,29.01132772
15300,84989,98781,HomeImp,Office,,0,0,184.5457457,0,25,43.0169776
28400,36484,73478,DebtCon,Mgr,13,1,0,100.9750908,6,16,34.76399378
19300,99714,126965,HomeImp,Mgr,0,0,1,301.753574,1,20,43.29094169
20600,32439,55024,DebtCon,Other,0,,,302.7839495,,24,35.38837972
19000,43074,75700,,,,,,,,,
19500,51333,77732,,,,,,,,,37.39831656
7000,56636,76353,HomeImp,Other,15,0,0,229.3,1,36,
11100,48031,107561,DebtCon,ProfExe,5,0,1,226.7811051,0,9,24.19032663
19000,107199,132723,DebtCon,ProfExe,7,0,0,91.37193169,0,13,31.44261162
25600,,147598,,,,,,,,,14.46198733
35200,234682,37079,DebtCon,Mgr,2,0,1,216.6666372,2,50,40.41005141
7300,55456,86766,HomeImp,ProfExe,6,0,0,240.0567715,2,23,31.7246985
65200,71061,141666,HomeImp,Office,10,0,1,134.6809067,0,11,43.56886383
4400,53969,63869,DebtCon,ProfExe,7,0,3,162.3900107,0,30,23.58107924
19200,54483,81690,DebtCon,Other,16,0,0,198.7025164,0,21,37.74942653
